COV,0.02461291506566076
GOOG,0.0195782588650371
BIDU,0.02707483702206708
MSFT,0.019006287513001423
AAPL,0.022168074423769196
GS,0.013351913940396627
UTSI,0.04279338494747244
WMT,0.019930155759885503
BABA,0.024327923509942666
PEP,0.013538841654116143
XOM,0.01634457516618335
BA,0.015521447565731863
NKE,0.017361179647666192
QCOM,0.022794225933949447
APA,0.021524165878016737
SBUX,0.02125191642572861
AVP,0.033610356466197575
HSY,0.021141173972463193
MAT,0.01759407851019996
GCI,0.030904930496981887
SNP,0.019932561963980196
SOHU,0.023080028984010976
OXY,0.014830529913274782
KMI,0.022089918638913335
UPS,0.012154848098234364
FDX,0.01823668815988434
DSX,0.04888138855861922
AAL,0.034959195358742826
NTES,0.03932557198857064
SINA,0.0311760086234091
EDU,0.03490536759836528
JD,0.032256660173936934
JRJC,0.19433481902618976
AMZN,0.032853221063470904
INTC,0.022404872898205176
IBM,0.013519688236892551
EBAY,0.02135329482563349
ORCL,0.013288733424023211
TXN,0.025373902519032574
CSCO,0.015666860707391875
C,0.017252870110100453
BAC,0.019788638312951974
JPM,0.02005407478335236
MS,0.02180833493434027
AIG,0.016770893802969134
JNJ,0.009836132449207276
PFE,0.01221376459476365
KO,0.009350485731829193
MDT,0.017457878379269424
ABT,0.012801274938410852
COP,0.019075646817079094
SLB,0.017769738807160828
DUK,0.010818356813169347
HMC,0.021496829386438338
TM,0.016384291667276243
TSLA,0.042880687137984055
GE,0.016058439752939573
PG,0.013161038944102574
EL,0.013693709727451531
GD,0.022702814571608308
CL,0.009362629336850076
DD,0.022490038737618227
T,0.010171610997868627
HPQ,0.024659961918047726
S,0.0319298947743033
ERIC,0.020435232969924468
XRX,0.01970923218191763
VOD,0.02649115648040634
ADS,0.019776579015784758
CTSH,0.018992011159231117
NOK,0.027629560237920965
ADBE,0.02976329717515507
EMC,0.1368431874978025
VZ,0.00981332548405344
USB,0.0257265135857924
RF,0.016493562517971093
V,0.01760926889999596
BK,0.014125948753932666
WFC,0.01583747998200809
MET,0.015303925177346127
ALL,0.012621858817620742
HIG,0.026281536796247458
NYX,0.030098734139254193
AXP,0.020197680253621425
MA,0.01658033287134577
CI,0.02133318327625826
COF,0.017109030852371088
BMY,0.02541387695867546
MO,0.016759135766875224
UNH,0.024515059471527528
MRK,0.01228540669709244
AMGN,0.016991871891604338
CVS,0.019121166184505333
BAX,0.012681134757140458
CPB,0.018638871613532112
HNZ,0.035169183872782
MCD,0.00988662601873234
SLE,0.47551854355705386
GM,0.01736943359772696
F,0.01661981319533145
CVX,0.013563607068098227
CAT,0.017325045848258714
HAL,0.023860105413651456
AES,0.016637369945542924
WMB,0.0270040971815355
SO,0.013497897637291268
EP,0.20386331914848066
ETR,0.011948842447491635
EXC,0.018960595912393734
AEP,0.011369934732471698
TWX,0.02013510550239705
DIS,0.01797964118004909
CCU,0.026750741025734808
NWS,0.014240729847004979
CBS,0.02922370968384761
CMCSA,0.014191812219325245
AA,0.027328928623641512
HON,0.01766815688472849
RTN,0.018415442795524872
MMM,0.013625743812227737
HD,0.022152263594971848
ROK,0.015054068410408865
IP,0.02158798468002278
TGT,0.028626475519111943
ATI,0.029703700925859146
NSC,0.03819861755187652
WY,0.013488717728072907
UTX,0.013829708800780329
CYD,0.024483294656303084
CEO,0.02011938807686241
HNP,0.048703816837904965
ZNH,0.06934440522395856
SHI,0.04089366596213744
JOBS,0.02687105732211858
CHNR,0.10509626192668907
LFC,0.031485863522123986
XIN,0.032971252922636744
CEA,0.04705775476884945
CHA,0.022707636245424434
ASX,0.02588167893315361
CHT,0.008110603038588527
TSM,0.01785895029311624
HIMX,0.05471190702102245
UMC,0.018038350628327805
SPIL,0.06335500779019533
SIMO,0.035201465985839016
GIGM,0.07865170958762291
