,Date,High,Low,Open,Close_x,Volume,Adj Close,JPM,MS,LIBOR,VIX,SS Close,DJI Close,IXIC Close,GSPC Close,N225 Close,HSI Close,FCHI Close,GDAXI Close,DEXJPUS,DEXCHUS,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,sentiment,Close_y,Fourier3,Fourier6,Fourier9,Close,ARIMA,PCA1,PCA2,PCA3,PCA4,PCA5
0,2012-09-04,67.54000091552734,66.97000122070311,67.48999786376953,67.26000213623047,8402700.0,54.5352897644043,37.0099983215332,15.510000228881836,0.1514,17.98,2043.6490478515625,13035.9404296875,3075.06005859375,1404.93994140625,8775.509765625,19429.91015625,3399.0400390625,6932.580078125,78.35,6.3465,67.82571302141461,68.43761916387649,67.26000213623047,67.26000213623047,0.0,0.5880024848275213,69.61362413353153,67.26161419422145,67.26000213623047,66.26000213623047,4.193586429111871,0.0,67.26000213623047,95.22787535413248,93.59220018809806,92.3457380776432,67.26000213623047,67.26000213623047,10.763517,2.4010985,1.3049637,-0.86278987,0.32329586
1,2012-09-05,67.87000274658203,67.13999938964844,67.44000244140625,67.26999664306639,9266000.0,54.54338836669922,37.11000061035156,15.68000030517578,0.1514,17.74,2037.6810302734373,13047.48046875,3069.27001953125,1403.43994140625,8679.8203125,19145.0703125,3405.7900390625,6964.68994140625,78.34,6.3489,67.82571302141461,68.43761916387649,67.26519159170296,67.26541582743326,0.00022423573030039282,0.5880024848275213,69.61362413353153,67.26161419422145,67.26749801635741,66.26999664306639,4.193737255444732,-0.6415505425798966,67.26999664306639,94.9904588978683,92.97766647917956,91.48407381442186,67.26999664306639,67.26999664306639,10.804579,2.4257812,1.1611272,-0.7544987,1.9622391
2,2012-09-06,68.22000122070311,67.58999633789061,67.70999908447266,67.83999633789061,13075500.0,55.00555801391602,38.68999862670898,16.25,0.1529,15.6,2051.91796875,13292.0,3135.81005859375,1432.1199951171875,8680.5703125,19209.30078125,3509.8798828125,7167.330078125,78.96,6.3428,67.82571302141461,68.43761916387649,67.47171335610453,67.48967473336234,0.017961377257805108,0.5880024848275213,69.61362413353153,67.26161419422145,67.66384300818808,66.83999633789061,4.202301648938002,0.0,67.83999633789061,94.75304871415271,92.36432471703917,90.62654694278594,67.83999633789061,67.83999633789061,10.657352,2.20648,1.442912,-1.0026461,0.6833821
3,2012-09-07,68.01000213623047,67.51999664306639,67.97000122070311,67.87999725341797,8403300.0,55.03799819946289,39.29999923706055,17.079999923706055,0.1524,14.38,2127.761962890625,13306.6396484375,3136.419921875,1437.9200439453125,8871.650390625,19802.16015625,3519.050048828125,7214.5,78.14,6.3428,67.82571302141461,68.43761916387649,67.58585169195871,67.61288429896035,0.027032607001643786,0.5880024848275213,69.61362413353153,67.26161419422145,67.80974712371825,66.87999725341797,4.20289992770913,0.0,67.87999725341797,94.51568627171551,91.75248893325899,89.7739585052578,67.87999725341797,67.87999725341797,10.483358,1.8828386,0.77832365,-1.347358,0.36562157
4,2012-09-10,68.47000122070311,67.83000183105469,67.98999786376953,68.18000030517578,11441300.0,55.28123092651367,38.7599983215332,16.610000610351562,0.1524,16.28,2134.89306640625,13254.2900390625,3104.02001953125,1429.0799560546875,8869.3701171875,19827.169921875,3506.050048828125,7213.7001953125,78.24,6.3375,67.82571302141461,68.43761916387649,67.72363720598847,67.76696769098972,0.04333048500123482,0.5880024848275213,69.61362413353153,67.26161419422145,68.05760255923941,67.18000030517578,4.207375588726806,0.0,68.18000030517578,94.27841305161672,91.14247210765804,88.92710160443075,68.18000030517578,68.18000030517578,10.5863695,2.011328,1.3164276,-1.0416366,0.530747
5,2012-09-11,68.55000305175781,68.18000030517578,68.36000061035156,68.19999694824219,8821700.0,55.297447204589844,39.599998474121094,17.25,0.1524,16.41,2120.553955078125,13323.3603515625,3104.530029296875,1433.56005859375,8807.3798828125,19857.880859375,3537.300048828125,7310.10986328125,77.78,6.3349,67.82571302141461,68.43761916387649,67.81904826305289,67.87221658208662,0.053168319033730434,0.5880024848275213,69.61362413353153,67.26161419422145,68.15266254970005,67.19999694824219,4.20767320211604,0.0,68.19999694824219,94.0412705372298,90.53458592763174,88.08676013300169,68.19999694824219,68.19999694824219,10.467282,1.8951168,1.0670708,-1.116603,0.31629455
6,2012-09-12,68.45999908447266,68.02999877929689,68.37000274658203,68.15000152587889,8230700.0,55.25692367553711,39.91999816894531,17.420000076293945,0.1524,15.8,2126.553955078125,13333.349609375,3114.31005859375,1436.56005859375,8959.9599609375,20075.390625,3543.7900390625,7343.52978515625,77.86,6.3261,67.82571302141461,68.43761916387649,67.87790658523025,67.93420332039851,0.05629673516824596,0.5880024848275213,69.61362413353153,67.26161419422145,68.15088772228411,67.15000152587889,4.2069289456926855,0.7166913276008025,68.15000152587889,93.80430020416132,89.92914054805435,87.25370751833375,68.15000152587889,68.15000152587889,10.446791,1.7771924,1.1483637,-1.3250471,-1.481072
7,2012-09-13,69.16999816894531,68.0,68.01000213623047,68.98999786376953,13006300.0,55.93798065185547,41.400001525878906,17.899999618530273,0.1524,14.05,2110.37890625,13539.8603515625,3155.830078125,1459.989990234375,8995.150390625,20047.630859375,3502.090087890625,7310.31982421875,77.41,6.3294,68.07285526820591,68.43761916387649,68.05709204596293,68.15453136852668,0.09743932256375842,0.5880024848275213,69.61362413353153,67.26161419422145,68.71037975869528,67.98999786376953,4.219360604118593,-0.06964698719995888,68.98999786376953,93.56754351010879,89.32644435194176,86.42870548385456,68.98999786376953,68.98999786376953,10.423873,1.7555887,1.0207564,-1.2426149,0.83729905
8,2012-09-14,68.91000366210939,68.08000183105469,68.91000366210939,68.47000122070311,13024000.0,55.51637268066406,41.56999969482422,18.239999771118164,0.1539,14.51,2123.846923828125,13593.3701171875,3183.949951171875,1465.77001953125,9159.3896484375,20629.779296875,3581.580078125,7412.1298828125,78.22,6.3145,68.24428449358258,68.43761916387649,68.11829425022853,68.21694253379746,0.0986482835689344,0.5880024848275213,69.61362413353153,67.26161419422145,68.55011925795688,67.47000122070311,4.211683072731867,0.0,68.47000122070311,93.33104188465988,88.7268037120732,85.61250282959233,68.47000122070311,68.47000122070311,10.3848095,1.4582131,1.0894774,-1.2320336,0.6334602
9,2012-09-18,68.66999816894531,68.06999969482422,68.08000183105469,68.55000305175781,8063100.0,55.58123016357422,41.2599983215332,17.6299991607666,0.1519,14.18,2059.54296875,13564.6396484375,3177.800048828125,1459.3199462890625,9123.76953125,20601.9296875,3512.68994140625,7347.68994140625,78.59,6.3187,68.34571402413505,68.43761916387649,68.17786586315255,68.28005737250885,0.1021915093563024,0.5880024848275213,69.61362413353153,67.26161419422145,68.55004178584551,67.55000305175781,4.212868109583969,-0.9370845850856732,68.55000305175781,92.85896935576365,87.53790311904991,84.00941908042014,68.55000305175781,68.55000305175781,10.3863325,1.4664971,0.22973195,-1.26557,2.5766077
10,2012-09-19,68.91999816894531,68.59999847412111,68.75,68.59999847412111,9911300.0,55.62178039550781,41.34000015258789,17.569999694824222,0.1519,13.88,2067.8310546875,13577.9599609375,3182.6201171875,1461.050048828125,9232.2099609375,20841.91015625,3531.820068359375,7390.759765625,78.4,6.3091,68.44857134137835,68.43761916387649,68.23261659652698,68.33859887977906,0.10598228325207516,0.5880024848275213,69.61362413353153,67.26161419422145,68.58334643270162,67.59999847412111,4.213607960476746,0.0,68.59999847412111,92.6234810783349,86.94924373230936,83.22396030732835,68.59999847412111,68.59999847412111,10.403221,1.4151663,0.64252234,-1.4062352,0.4115071
