,Date,High,Low,Open,Close_x,Volume,Adj Close,JPM,MS,LIBOR,VIX,SS Close,DJI Close,IXIC Close,GSPC Close,N225 Close,HSI Close,FCHI Close,GDAXI Close,DEXJPUS,DEXCHUS,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,sentiment,Close_y,Fourier3,Fourier6,Fourier9,Close,ARIMA,PCA1,PCA2,PCA3,PCA4,PCA5
0,2012-09-04,87.45999908447266,86.5199966430664,87.33000183105469,87.12000274658203,10602900.0,66.60030364990234,37.0099983215332,15.510000228881836,0.1514,17.98,2043.6490478515625,13035.9404296875,3075.06005859375,1404.93994140625,8775.509765625,19429.91015625,3399.0400390625,6932.580078125,78.35,6.3465,88.8585728236607,90.6490478515625,87.12000274658203,87.12000274658203,0.0,1.5246530318792313,93.69835391532095,87.59974178780405,87.12000274658203,86.12000274658203,4.455741704388662,0.0,87.12000274658203,90.15979478591363,88.42746674672473,87.92993411323481,87.12000274658203,87.12000274658203,-1.2911156,7.179346,0.8103852,-0.122983016,-0.15478171
1,2012-09-05,87.6500015258789,87.05999755859375,87.5199966430664,87.33000183105469,10113100.0,66.76085662841797,37.11000061035156,15.68000030517578,0.1514,17.74,2037.6810302734373,13047.48046875,3069.27001953125,1403.43994140625,8679.8203125,19145.0703125,3405.7900390625,6964.68994140625,78.34,6.3489,88.8585728236607,90.6490478515625,87.22904073275049,87.23375225067139,0.004711517920881647,1.5246530318792313,93.69835391532095,87.59974178780405,87.27750205993652,86.33000183105469,4.458177183457377,0.0,87.33000183105469,90.1646605998505,88.41332200282595,88.00584572993097,87.33000183105469,87.33000183105469,-1.3823316,7.1506443,0.89262533,-0.14635082,-0.14274551
2,2012-09-06,89.25,87.8499984741211,87.88999938964844,88.98999786376953,15713500.0,68.02986907958984,38.68999862670898,16.25,0.1529,15.6,2051.91796875,13292.0,3135.81005859375,1432.1199951171875,8680.5703125,19209.30078125,3509.8798828125,7167.330078125,78.96,6.3428,88.8585728236607,90.6490478515625,87.86173553241186,87.91921531906306,0.05747978665118581,1.5246530318792313,93.69835391532095,87.59974178780405,88.46307607797476,87.98999786376953,4.477223147379363,-0.442507640510776,88.98999786376953,90.16905496226559,88.3998006528056,88.08276498675535,88.98999786376953,88.98999786376953,-1.6981167,6.655321,0.8269901,0.16136149,-0.40253642
3,2012-09-07,90.0,89.2699966430664,89.2699966430664,89.91999816894531,15623900.0,68.74083709716797,39.29999923706055,17.079999923706055,0.1524,14.38,2127.761962890625,13306.6396484375,3136.419921875,1437.9200439453125,8871.650390625,19802.16015625,3519.050048828125,7214.5,78.14,6.3428,88.8585728236607,90.6490478515625,88.43713582037468,88.5507842732572,0.1136484528825008,1.5246530318792313,93.69835391532095,87.59974178780405,89.44649848937988,88.91999816894531,4.487737068503837,0.0,89.91999816894531,90.17298176724371,88.38691311420622,88.16053444835453,89.91999816894531,89.91999816894531,-2.0682356,6.3268323,0.67214817,-0.015103317,-0.37996957
4,2012-09-10,90.0,89.4000015258789,89.81999969482422,89.4800033569336,10750700.0,68.40444946289061,38.7599983215332,16.610000610351562,0.1524,16.28,2134.89306640625,13254.2900390625,3104.02001953125,1429.0799560546875,8869.3701171875,19827.169921875,3506.050048828125,7213.7001953125,78.24,6.3375,88.8585728236607,90.6490478515625,88.67898110351305,88.80324977728478,0.12426867377173778,1.5246530318792313,93.69835391532095,87.59974178780405,89.46892736765966,88.4800033569336,4.482776575714051,0.0,89.4800033569336,90.17644498089041,88.37466911295677,88.23899672542301,89.4800033569336,89.4800033569336,-2.086898,6.385733,0.8150904,-0.3561358,-0.050924905
5,2012-09-11,89.94999694824219,89.55000305175781,89.75,89.62000274658203,9349400.0,68.51149749755861,39.599998474121094,17.25,0.1524,16.41,2120.553955078125,13323.3603515625,3104.530029296875,1433.56005859375,8807.3798828125,19857.880859375,3537.300048828125,7310.10986328125,77.78,6.3349,88.8585728236607,90.6490478515625,88.86746023330038,89.00176371803805,0.1343034847376714,1.5246530318792313,93.69835391532095,87.59974178780405,89.56978263435785,88.62000274658203,4.484357596764144,0.7268341404790519,89.62000274658203,90.17944864043207,88.36307768180862,88.31799478117695,89.62000274658203,89.62000274658203,-2.1521425,6.251125,0.76902056,-0.39306188,0.11206626
6,2012-09-12,89.9000015258789,89.41000366210938,89.62999725341797,89.55000305175781,9982900.0,68.45796203613281,39.91999816894531,17.420000076293945,0.1524,15.8,2126.553955078125,13333.349609375,3114.31005859375,1436.56005859375,8959.9599609375,20075.390625,3543.7900390625,7343.52978515625,77.86,6.3261,88.8585728236607,90.6490478515625,88.98884693535486,89.12410140721455,0.13525447185969594,1.5246530318792313,93.69835391532095,87.59974178780405,89.55659021375818,88.55000305175781,4.48356739869251,0.0,89.55000305175781,90.18199685330654,88.35214715937141,88.39737223296399,89.55000305175781,89.55000305175781,-2.1066356,6.1537666,0.7133973,-0.49138215,-0.085716695
7,2012-09-13,91.55999755859376,89.43000030517578,89.70999908447266,91.2300033569336,19870900.0,69.74227142333984,41.400001525878906,17.899999618530273,0.1524,14.05,2110.37890625,13539.8603515625,3155.830078125,1459.989990234375,8995.150390625,20047.630859375,3502.090087890625,7310.31982421875,77.41,6.3294,89.44571576799666,90.6490478515625,89.3499527669751,89.56357068563067,0.2136179186555438,1.5246530318792313,93.69835391532095,87.59974178780405,90.67236903818643,90.2300033569336,4.5023620032105915,0.7605622034391157,91.2300033569336,90.1840937962476,88.3418851897479,88.4769736483306,91.2300033569336,91.2300033569336,-2.4242516,6.001145,0.5585287,0.43132976,-0.24649483
8,2012-09-14,92.4000015258789,91.25,91.5,92.3000030517578,21388800.0,70.56024932861328,41.56999969482422,18.239999771118164,0.1539,14.51,2123.846923828125,13593.3701171875,3183.949951171875,1465.77001953125,9159.3896484375,20629.779296875,3581.580078125,7412.1298828125,78.22,6.3145,90.1557159423828,90.6490478515625,89.78721498144805,90.10493440541693,0.31771942396888164,1.5246530318792313,93.69835391532095,87.59974178780405,91.75751351161816,91.3000030517578,4.514150821026528,0.0,92.3000030517578,90.18574371436058,88.33229872276617,88.55664483489291,92.3000030517578,92.3000030517578,-2.744185,5.629096,0.53943163,0.3916173,-0.111809984
9,2012-09-18,92.22000122070312,91.4000015258789,91.43000030517578,91.6500015258789,10950100.0,70.06334686279297,41.2599983215332,17.6299991607666,0.1519,14.18,2059.54296875,13564.6396484375,3177.800048828125,1459.3199462890625,9123.76953125,20601.9296875,3512.68994140625,7347.68994140625,78.59,6.3187,90.5357164655413,90.6490478515625,90.04426139465944,90.39772402426279,0.3534626296033423,1.5246530318792313,93.69835391532095,87.59974178780405,91.68583764062149,90.6500015258789,4.5070059540335015,0.0,91.6500015258789,90.18771979278965,88.31517663021181,88.7155876432908,91.6500015258789,91.6500015258789,-2.8904357,5.6140122,0.77639216,-0.60879064,0.028190844
