,Date,High,Low,Open,Close_x,Volume,Adj Close,JPM,MS,LIBOR,VIX,SS Close,DJI Close,IXIC Close,GSPC Close,N225 Close,HSI Close,FCHI Close,GDAXI Close,DEXJPUS,DEXCHUS,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,sentiment,Close_y,Fourier3,Fourier6,Fourier9,Close,ARIMA,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
0,2012-09-04,45.599998474121094,45.209999084472656,45.29999923706055,45.47000122070313,2778100.0,31.75698089599609,37.0099983215332,15.510000228881836,0.1514,17.98,2043.6490478515625,13035.9404296875,3075.06005859375,1404.93994140625,8775.509765625,19429.91015625,3399.0400390625,6932.580078125,78.35,6.3465,45.6071423121861,45.626666296096076,45.47000122070313,45.47000122070313,0.0,0.3743993736712469,46.37546504343857,44.87786754875359,45.47000122070313,44.47000122070313,3.7948148319726416,0.0,45.47000122070313,48.82578001069246,48.234589579229784,48.49117810192896,45.47000122070313,45.47000122070313,-1.7246372,7.1131253,0.26068553,-0.21844886,-1.3407081,0.04124649
1,2012-09-05,45.61999893188477,45.34000015258789,45.59000015258789,45.36999893188477,2713000.0,31.6871337890625,37.11000061035156,15.68000030517578,0.1514,17.74,2037.6810302734373,13047.48046875,3069.27001953125,1403.43994140625,8679.8203125,19145.0703125,3405.7900390625,6964.68994140625,78.34,6.3489,45.6071423121861,45.626666296096076,45.418076955355126,45.415833314259864,-0.0022436410952835213,0.3743993736712469,46.37546504343857,44.87786754875359,45.394999504089355,44.36999893188477,3.7925635413179033,0.0,45.36999893188477,48.788958107187526,48.13116440546855,48.36511947682378,45.36999893188477,45.36999893188477,-1.7545471,7.1232123,0.2630642,-0.2113244,-1.4033624,0.034025855
2,2012-09-06,46.06999969482422,45.54999923706055,45.65999984741211,46.06999969482422,4217200.0,32.17603302001953,38.68999862670898,16.25,0.1529,15.6,2051.91796875,13292.0,3135.81005859375,1432.1199951171875,8680.5703125,19209.30078125,3509.8798828125,7167.330078125,78.96,6.3428,45.6071423121861,45.626666296096076,45.65230646598745,45.67115460367181,0.01884813768435833,0.3743993736712469,46.37546504343857,44.87786754875359,45.86230732844426,45.06999969482422,3.8082168299314056,0.0,46.06999969482422,48.75198668785638,48.02769300031748,48.23877280187572,46.06999969482422,46.06999969482422,-1.3247144,6.852439,-0.09140138,-0.36997443,-0.9908083,0.2505389
3,2012-09-07,46.1500015258789,45.83000183105469,46.099998474121094,45.90999984741211,2810800.0,32.06427383422852,39.29999923706055,17.079999923706055,0.1524,14.38,2127.761962890625,13306.6396484375,3136.419921875,1437.9200439453125,8871.650390625,19802.16015625,3519.050048828125,7214.5,78.14,6.3428,45.6071423121861,45.626666296096076,45.724346274341364,45.74654871293869,0.02220243859733273,0.3743993736712469,46.37546504343857,44.87786754875359,45.89449977874755,44.90999984741211,3.804660483702009,0.0,45.90999984741211,48.714872374112176,47.9242291914855,48.11223008461655,45.90999984741211,45.90999984741211,-1.3507398,6.658592,-0.4932651,-0.67581755,-1.1249968,-0.14880042
4,2012-09-10,46.0099983215332,45.68000030517578,46.0,45.68999862670898,2141200.0,31.91063499450684,38.7599983215332,16.610000610351562,0.1524,16.28,2134.89306640625,13254.2900390625,3104.02001953125,1429.0799560546875,8869.3701171875,19827.169921875,3506.050048828125,7213.7001953125,78.24,6.3375,45.6071423121861,45.626666296096076,45.71638091318515,45.73118425661876,0.014803343433612781,0.3743993736712469,46.37546504343857,44.87786754875359,45.7576023133333,44.68999862670898,3.79974973221609,0.0,45.68999862670898,48.67762176742536,47.82082683465706,47.985583276671115,45.68999862670898,45.68999862670898,-1.4946885,6.7147737,-0.2216813,-0.46852806,-1.2886231,-0.20950781
5,2012-09-11,45.709999084472656,45.40999984741211,45.68000030517578,45.41999816894531,2990600.0,31.722057342529297,39.599998474121094,17.25,0.1524,16.41,2120.553955078125,13323.3603515625,3104.530029296875,1433.56005859375,8807.3798828125,19857.880859375,3537.300048828125,7310.10986328125,77.78,6.3349,45.6071423121861,45.626666296096076,45.6570178133779,45.655549665874865,-0.001468147503004502,0.3743993736712469,46.37546504343857,44.87786754875359,45.53222372243693,44.41999816894531,3.7936897772448783,0.0,45.41999816894531,48.64024144739594,47.71753977467672,47.858924176360375,45.41999816894531,45.41999816894531,-1.6570709,6.5352383,-0.09155436,-0.4883872,-1.165866,-0.02411288
6,2012-09-12,45.61999893188477,45.13000106811523,45.43000030517578,45.31999969482422,2820300.0,31.6522159576416,39.91999816894531,17.420000076293945,0.1524,15.8,2126.553955078125,13333.349609375,3114.31005859375,1436.56005859375,8959.9599609375,20075.390625,3543.7900390625,7343.52978515625,77.86,6.3261,45.6071423121861,45.626666296096076,45.597080888048716,45.580672863834685,-0.016408024214044303,0.3743993736712469,46.37546504343857,44.87786754875359,45.39067631518198,44.31999969482422,3.7914360355532932,0.0,45.31999969482422,48.602737969837314,47.61442180667561,47.73234433261477,45.31999969482422,45.31999969482422,-1.7767837,6.403269,-0.1961988,-0.6287903,-1.1682748,-0.103247054
7,2012-09-13,45.93999862670898,45.290000915527344,45.29999923706055,45.91999816894531,4283900.0,32.071273803710945,41.400001525878906,17.899999618530273,0.1524,14.05,2110.37890625,13539.8603515625,3155.830078125,1459.989990234375,8995.150390625,20047.630859375,3502.090087890625,7310.31982421875,77.41,6.3294,45.67142759050642,45.626666296096076,45.64911086335074,45.651484824954316,0.002373961603581165,0.3743993736712469,46.37546504343857,44.87786754875359,45.74361134389552,44.91999816894531,3.8048830891076713,0.0,45.91999816894531,48.565117864873,47.51152663717058,47.6059349502989,45.91999816894531,45.91999816894531,-1.475643,6.3490157,-0.4642505,-0.72831583,-0.80813146,0.14073901
8,2012-09-14,45.86999893188477,44.70000076293945,45.86999893188477,45.04999923706055,8401700.0,31.463645935058594,41.56999969482422,18.239999771118164,0.1539,14.51,2123.846923828125,13593.3701171875,3183.949951171875,1465.77001953125,9159.3896484375,20629.779296875,3581.580078125,7412.1298828125,78.22,6.3145,45.62571334838867,45.626666296096076,45.56030936807472,45.53248956700799,-0.027819801066740986,0.3743993736712469,46.37546504343857,44.87786754875359,45.281179778714716,44.04999923706055,3.785325335062337,0.0,45.04999923706055,48.5273876350469,47.408907845167064,47.47978679704266,45.04999923706055,45.04999923706055,-1.7969829,5.9617853,-0.020699915,-0.7306612,0.019101078,1.0138195
9,2012-09-18,45.02999877929688,44.77000045776367,44.9900016784668,44.959999084472656,3843700.0,31.400787353515625,41.2599983215332,17.6299991607666,0.1519,14.18,2059.54296875,13564.6396484375,3177.800048828125,1459.3199462890625,9123.76953125,20601.9296875,3512.68994140625,7347.68994140625,78.59,6.3187,45.467141832624165,45.626666296096076,45.477472391570274,45.42400284306275,-0.05346954850751473,0.3743993736712469,46.37546504343857,44.87786754875359,45.067055689676415,43.959999084472656,3.783280108709049,0.0,44.959999084472656,48.45162266184894,47.204712839017574,47.228634514302136,44.959999084472656,44.959999084472656,-2.0897098,6.063965,-0.34732264,-0.9344093,-0.9317849,0.01815585
