,Date,High,Low,Open,Close_x,Volume,Adj Close,JPM,MS,LIBOR,VIX,SS Close,DJI Close,IXIC Close,GSPC Close,N225 Close,HSI Close,FCHI Close,GDAXI Close,DEXJPUS,DEXCHUS,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,sentiment,Close_y,Fourier3,Fourier6,Fourier9,Close,ARIMA,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
0,2012-09-04,36.58000183105469,36.060001373291016,36.58000183105469,36.11000061035156,5247800.0,26.854969024658203,37.0099983215332,15.510000228881836,0.1514,17.98,2043.6490478515625,13035.9404296875,3075.06005859375,1404.93994140625,8775.509765625,19429.91015625,3399.0400390625,6932.580078125,78.35,6.3465,35.76000050136021,35.755714598156146,36.11000061035156,36.11000061035156,0.0,0.3483932251876779,36.45250104853152,35.058928147780804,36.11000061035156,35.110000610351555,3.558486007564321,0.0,36.11000061035156,34.52044750416904,33.75208130718524,35.1170731920109,36.11000061035156,36.11000061035156,-3.0783741,7.967294,1.1533428,-0.71160644,-0.6238656,0.06496855
1,2012-09-05,36.31999969482422,35.7599983215332,36.290000915527344,35.79999923706055,6421800.0,26.62442398071289,37.11000061035156,15.68000030517578,0.1514,17.74,2037.6810302734373,13047.48046875,3069.27001953125,1403.43994140625,8679.8203125,19145.0703125,3405.7900390625,6964.68994140625,78.34,6.3489,35.76000050136021,35.755714598156146,35.949038358835075,35.94208319981893,-0.0069551590161438534,0.3483932251876779,36.45250104853152,35.058928147780804,35.877499580383294,34.799999237060554,3.5496173648568807,0.0,35.79999923706055,34.512319283733056,33.71021462919992,35.11360680199589,35.79999923706055,35.79999923706055,-2.8066258,7.9192634,1.1908499,-0.53907055,-0.60435265,0.14061785
2,2012-09-06,36.38000106811523,35.91999816894531,35.95000076293945,36.20000076293945,4102400.0,26.92190361022949,38.68999862670898,16.25,0.1529,15.6,2051.91796875,13292.0,3135.81005859375,1432.1199951171875,8680.5703125,19209.30078125,3509.8798828125,7167.330078125,78.96,6.3428,35.76000050136021,35.755714598156146,36.0392067139815,36.042748484270135,0.0035417702886277884,0.3483932251876779,36.45250104853152,35.058928147780804,36.10076962984525,35.20000076293945,3.5610461042784687,0.0,36.20000076293945,34.503926990036646,33.66828039542572,35.107529671607836,36.20000076293945,36.20000076293945,-3.1228247,7.6284204,0.9886532,-0.931288,-0.9700652,0.02849934
3,2012-09-07,36.25,35.97999954223633,36.209999084472656,36.150001525878906,3800700.0,26.88471603393555,39.29999923706055,17.079999923706055,0.1524,14.38,2127.761962890625,13306.6396484375,3136.419921875,1437.9200439453125,8871.650390625,19802.16015625,3519.050048828125,7214.5,78.14,6.3428,35.76000050136021,35.755714598156146,36.07018010170132,36.076604078007854,0.006423976306521696,0.3483932251876779,36.45250104853152,35.058928147780804,36.13400115966797,35.150001525878906,3.559624661667168,0.0,36.150001525878906,34.49527290321459,33.62628942837069,35.09877088724065,36.150001525878906,36.150001525878906,-3.1678154,7.4807673,0.7026571,-1.0123374,-1.1939123,0.056126546
4,2012-09-10,36.09000015258789,35.54999923706055,36.08000183105469,35.70000076293945,6729500.0,26.550050735473643,38.7599983215332,16.610000610351562,0.1524,16.28,2134.89306640625,13254.2900390625,3104.02001953125,1429.0799560546875,8869.3701171875,19827.169921875,3506.050048828125,7213.7001953125,78.24,6.3375,35.76000050136021,35.755714598156146,35.984333986201136,35.974282303275224,-0.01005168292591918,0.3483932251876779,36.45250104853152,35.058928147780804,35.84347196846955,34.700000762939446,3.546739708939541,0.6663042315634564,35.70000076293945,34.486359326846035,33.58425272398601,35.087264480829965,35.70000076293945,35.70000076293945,-2.823729,7.5746613,0.52415234,-0.45858505,-0.68351877,-3.046618
5,2012-09-11,35.84000015258789,35.36000061035156,35.790000915527344,35.4900016784668,5041200.0,26.393878936767567,39.599998474121094,17.25,0.1524,16.41,2120.553955078125,13323.3603515625,3104.530029296875,1433.56005859375,8807.3798828125,19857.880859375,3537.300048828125,7310.10986328125,77.78,6.3349,35.76000050136021,35.755714598156146,35.885323167615,35.856576633537784,-0.028746534077221494,0.3483932251876779,36.45250104853152,35.058928147780804,35.607501417725956,34.490001678466804,3.5406694756140658,0.0,35.4900016784668,34.477188587098304,33.54218145817625,35.0729496278534,35.4900016784668,35.4900016784668,-2.6456308,7.32813,0.7929109,-0.6567079,-1.0005777,0.08405202
6,2012-09-12,35.33000183105469,34.540000915527344,35.2599983215332,34.86999893188477,13599800.0,25.932781219482425,39.91999816894531,17.420000076293945,0.1524,15.8,2126.553955078125,13333.349609375,3114.31005859375,1436.56005859375,8959.9599609375,20075.390625,3543.7900390625,7343.52978515625,77.86,6.3261,35.76000050136021,35.755714598156146,35.70475301559169,35.6364252711859,-0.06832774440579215,0.3483932251876779,36.45250104853152,35.058928147780804,35.11560817694075,33.86999893188477,3.522529635293948,0.6983347562971121,34.86999893188477,34.46776303187139,33.50008699277248,35.055770835817825,34.86999893188477,34.86999893188477,-2.08152,7.2557325,0.23729548,0.45500425,-0.40333924,-2.7180629
7,2012-09-13,35.599998474121094,34.81999969482422,34.81999969482422,35.56999969482422,7618200.0,26.453371047973643,41.400001525878906,17.899999618530273,0.1524,14.05,2110.37890625,13539.8603515625,3155.830078125,1459.989990234375,8995.150390625,20047.630859375,3502.090087890625,7310.31982421875,77.41,6.3294,35.68285751342773,35.755714598156146,35.68304091665437,35.622563277223676,-0.060477639430693834,0.3483932251876779,36.45250104853152,35.058928147780804,35.418582033529525,34.56999969482422,3.5429862451057703,0.0,35.56999969482422,34.4580850299435,33.457980880952185,35.03567812273086,35.56999969482422,35.56999969482422,-2.502569,7.110292,0.52107936,-0.45900103,-1.1442515,0.31500834
8,2012-09-14,35.9900016784668,35.5099983215332,35.70000076293945,35.939998626708984,9441400.0,26.728538513183594,41.56999969482422,18.239999771118164,0.1539,14.51,2123.846923828125,13593.3701171875,3183.949951171875,1465.77001953125,9159.3896484375,20629.779296875,3581.580078125,7412.1298828125,78.22,6.3145,35.70285742623465,35.755714598156146,35.72112769026089,35.685363287820046,-0.03576440244084722,0.3483932251876779,36.45250104853152,35.058928147780804,35.76621075701804,34.939998626708984,3.553632265401645,0.0,35.939998626708984,34.448156970118305,33.415874872091926,35.01262718507141,35.939998626708984,35.939998626708984,-2.8754807,6.9961514,0.30458537,-0.3636665,-0.79788816,0.4571842
9,2012-09-18,35.56999969482422,35.27000045776367,35.380001068115234,35.470001220703125,4182700.0,26.37900161743164,41.2599983215332,17.6299991607666,0.1519,14.18,2059.54296875,13564.6396484375,3177.800048828125,1459.3199462890625,9123.76953125,20601.9296875,3512.68994140625,7347.68994140625,78.59,6.3187,35.59857177734375,35.755714598156146,35.68647468159747,35.64455225980065,-0.04192242179681927,0.3483932251876779,36.45250104853152,35.058928147780804,35.568734388528455,34.470001220703125,3.540089415942268,0.0,35.470001220703125,34.427560327014874,33.33171116679998,34.95750274493004,35.470001220703125,35.470001220703125,-2.5790162,7.041958,0.4144899,-0.8559253,-1.376145,0.08477603
