,Date,High,Low,Open,Close_x,Volume,Adj Close,JPM,MS,LIBOR,VIX,SS Close,DJI Close,IXIC Close,GSPC Close,N225 Close,HSI Close,FCHI Close,GDAXI Close,DEXJPUS,DEXCHUS,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,sentiment,Close_y,Fourier3,Fourier6,Fourier9,Close,ARIMA,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
0,2012-09-04,23.899999618530273,23.739999771118164,23.790000915527344,23.78000068664551,34772400.0,18.21425437927246,37.0099983215332,15.510000228881836,0.1514,17.98,2043.6490478515625,13035.9404296875,3075.06005859375,1404.93994140625,8775.509765625,19429.91015625,3399.0400390625,6932.580078125,78.35,6.3465,24.088571548461914,24.456666673932748,23.78000068664551,23.78000068664551,0.0,0.4538869091521858,25.36444049223713,23.548892855628385,23.78000068664551,22.78000068664551,3.1258829881615084,-0.20368447744179768,23.78000068664551,29.799223190389327,29.02172976293005,28.672090936272532,23.78000068664551,23.78000068664551,11.511205,1.9642544,0.5007055,0.015309289,-0.7988332,0.0854336
1,2012-09-05,23.95000076293945,23.71999931335449,23.90999984741211,23.920000076293945,23626200.0,18.32147979736328,37.11000061035156,15.68000030517578,0.1514,17.74,2037.6810302734373,13047.48046875,3069.27001953125,1403.43994140625,8679.8203125,19145.0703125,3405.7900390625,6964.68994140625,78.34,6.3489,24.088571548461914,24.456666673932748,23.85269267742451,23.85583368937175,0.0031410119472390363,0.4538869091521858,25.36444049223713,23.548892855628385,23.88500022888184,22.920000076293945,3.132009895175245,0.0,23.920000076293945,29.762775892857213,28.887041112341127,28.51474727838923,23.920000076293945,23.920000076293945,11.44068,1.9460915,0.34765372,-0.37395263,-0.22204359,0.032833427
2,2012-09-06,24.3799991607666,24.09000015258789,24.10000038146973,24.34000015258789,23554300.0,18.6431827545166,38.68999862670898,16.25,0.1529,15.6,2051.91796875,13292.0,3135.81005859375,1432.1199951171875,8680.5703125,19209.30078125,3509.8798828125,7167.330078125,78.96,6.3428,24.088571548461914,24.456666673932748,24.027777521877,24.04480397178175,0.017026449904744112,0.4538869091521858,25.36444049223713,23.548892855628385,24.20000017606295,23.34000015258789,3.150168633396023,0.0,24.34000015258789,29.72631173649128,28.753223524663344,28.35881523387773,24.34000015258789,24.34000015258789,10.996111,1.6787918,0.11154015,-0.61791676,-0.17071767,-0.02992538
3,2012-09-07,24.36000061035156,24.1299991607666,24.309999465942386,24.239999771118164,22801400.0,18.566585540771484,39.29999923706055,17.079999923706055,0.1524,14.38,2127.761962890625,13306.6396484375,3136.419921875,1437.9200439453125,8871.650390625,19802.16015625,3519.050048828125,7214.5,78.14,6.3428,24.088571548461914,24.456666673932748,24.08710558874176,24.106419657290665,0.01931406854890838,0.4538869091521858,25.36444049223713,23.548892855628385,24.22699990272522,23.239999771118164,3.1458749221350946,0.0,24.239999771118164,29.68983665766537,28.620359335489677,28.20441193770029,24.239999771118164,24.239999771118164,10.941125,1.3713615,0.052979678,-0.8506894,-0.15651566,-0.08714062
4,2012-09-10,24.26000022888184,24.10000038146973,24.20000076293945,24.10000038146973,17110800.0,18.459354400634766,38.7599983215332,16.610000610351562,0.1524,16.28,2134.89306640625,13254.2900390625,3104.02001953125,1429.0799560546875,8869.3701171875,19827.169921875,3506.050048828125,7213.7001953125,78.24,6.3375,24.088571548461914,24.456666673932748,24.090095944361227,24.104675562992462,0.014579618631234581,0.4538869091521858,25.36444049223713,23.548892855628385,24.141983694281464,23.10000038146973,3.1398326340415887,-0.5460638615705447,24.10000038146973,29.653356628209828,28.488530021893567,28.05165281058794,24.10000038146973,24.10000038146973,11.070051,1.4720182,0.17363605,-0.31918535,-1.4515263,-0.9285184
5,2012-09-11,24.229999542236328,24.059999465942386,24.07999992370605,24.170000076293945,20128600.0,18.512969970703125,39.599998474121094,17.25,0.1524,16.41,2120.553955078125,13323.3603515625,3104.530029296875,1433.56005859375,8807.3798828125,19857.880859375,3537.300048828125,7310.10986328125,77.78,6.3349,24.088571548461914,24.456666673932748,24.106100104694853,24.120552856434593,0.014452751739739256,0.4538869091521858,25.36444049223713,23.548892855628385,24.16068693831727,23.170000076293945,3.1428583417370755,0.0,24.170000076293945,29.61687765413966,28.35781613197537,27.900651431527034,24.170000076293945,24.170000076293945,11.019452,1.4425822,0.28725702,-0.704922,-0.18479036,-0.121728316
6,2012-09-12,24.209999084472656,24.06999969482422,24.15999984741211,24.06999969482422,19959900.0,18.43637466430664,39.91999816894531,17.420000076293945,0.1524,15.8,2126.553955078125,13333.349609375,3114.31005859375,1436.56005859375,8959.9599609375,20075.390625,3543.7900390625,7343.52978515625,77.86,6.3261,24.088571548461914,24.456666673932748,24.09967983393892,24.10927209529325,0.009592261354331557,0.4538869091521858,25.36444049223713,23.548892855628385,24.10020111900672,23.06999969482422,3.13853305895741,0.4290138201525919,24.06999969482422,29.580405774366678,28.22829721516745,27.75151941246577,24.06999969482422,24.06999969482422,11.040938,1.2973052,0.32380354,-1.147379,0.8408988,0.4282465
7,2012-09-13,24.26000022888184,23.85000038146973,24.040000915527344,24.25,30907900.0,18.57424545288086,41.400001525878906,17.899999618530273,0.1524,14.05,2110.37890625,13539.8603515625,3155.830078125,1459.989990234375,8995.150390625,20047.630859375,3502.090087890625,7310.31982421875,77.41,6.3294,24.15571430751256,24.456666673932748,24.1239001373734,24.138639839951416,0.014739702578015825,0.4538869091521858,25.36444049223713,23.548892855628385,24.200082263132423,23.25,3.1463051320333655,0.0,24.25,29.54394705939518,28.100051753371364,27.604366275415426,24.25,24.25,10.941779,1.2497774,0.21003713,-0.8233717,-0.20358536,0.065520935
8,2012-09-14,24.18000030517578,23.6299991607666,24.18000030517578,23.79999923706055,59029500.0,18.229570388793945,41.56999969482422,18.239999771118164,0.1539,14.51,2123.846923828125,13593.3701171875,3183.949951171875,1465.77001953125,9159.3896484375,20629.779296875,3581.580078125,7412.1298828125,78.22,6.3145,24.138571330479213,24.456666673932748,24.075890913370966,24.0716446754734,-0.0042462378975685056,0.4538869091521858,25.36444049223713,23.548892855628385,23.933346694180326,22.79999923706055,3.1267605024981378,0.0,23.79999923706055,29.50750761000147,27.97315709300143,27.459299332117553,23.79999923706055,23.79999923706055,11.098454,1.2049407,0.7629079,-0.297466,-0.43085316,0.8567142
9,2012-09-18,24.09000015258789,23.90999984741211,23.940000534057607,24.01000022888184,25092900.0,18.390417098999023,41.2599983215332,17.6299991607666,0.1519,14.18,2059.54296875,13564.6396484375,3177.800048828125,1459.3199462890625,9123.76953125,20601.9296875,3512.68994140625,7347.68994140625,78.59,6.3187,24.091428484235486,24.456666673932748,24.06679864020493,24.059963076802074,-0.006835563402866285,0.4538869091521858,25.36444049223713,23.548892855628385,23.98444991608555,23.01000022888184,3.135928913994334,0.4562257947783208,24.01000022888184,29.43471105437641,27.723723483964328,27.17584151970552,24.01000022888184,24.01000022888184,11.090509,1.0422266,0.35575172,-1.3608989,0.9142275,0.4834454
