Date,High,Low,Open,Close,Volume,Adj Close
2012-09-04,72.68000030517578,71.97000122070312,72.55000305175781,72.4800033569336,4925900.0,57.85954284667969
2012-09-05,72.08999633789062,71.36000061035156,71.8499984741211,71.54000091552734,5277300.0,57.536251068115234
2012-09-06,72.33999633789062,71.81999969482422,71.86000061035156,72.1500015258789,5226400.0,58.02682876586914
2012-09-07,72.5,72.0,72.1500015258789,72.0999984741211,4609200.0,57.98660659790039
2012-09-10,72.08999633789062,71.76000213623047,72.0,71.83999633789062,3953300.0,57.777503967285156
2012-09-11,71.9800033569336,71.45999908447266,71.77999877929688,71.58000183105469,4270400.0,57.56841278076172
2012-09-12,71.72000122070312,69.95999908447266,71.5199966430664,70.05999755859375,10485400.0,56.34592819213867
2012-09-13,71.06999969482422,70.0,70.2699966430664,70.87999725341797,8461200.0,57.00542068481445
2012-09-14,71.02999877929688,70.26000213623047,70.91000366210938,70.45999908447266,7448100.0,56.66764831542969
2012-09-17,70.86000061035156,70.22000122070312,70.44000244140625,70.38999938964844,6596600.0,56.611358642578125
2012-09-18,70.91000366210938,70.31999969482422,70.38999938964844,70.7300033569336,4725400.0,56.88478469848633
2012-09-19,71.18000030517578,70.5,70.83999633789062,70.8499984741211,4902500.0,56.98128890991211
2012-09-20,71.58000183105469,70.76000213623047,70.79000091552734,71.23999786376953,4790100.0,57.294952392578125
2012-09-21,71.5,70.47000122070312,71.5,70.55000305175781,8268300.0,56.74002456665039
2012-09-24,70.87000274658203,70.41000366210938,70.56999969482422,70.69999694824219,4526800.0,56.860660552978516
2012-09-25,71.02999877929688,70.26000213623047,70.94000244140625,70.3499984741211,5642400.0,56.57917022705078
2012-09-26,70.98999786376953,70.41000366210938,70.62999725341797,70.41999816894531,3758200.0,56.63546371459961
2012-09-27,70.83999633789062,70.27999877929688,70.4800033569336,70.63999938964844,3373400.0,56.81240463256836
2012-09-28,70.80000305175781,70.3499984741211,70.62000274658203,70.7699966430664,5021800.0,56.916954040527344
2012-10-01,71.2300033569336,70.52999877929688,70.69999694824219,70.6500015258789,4794000.0,56.8204460144043
2012-10-02,71.05999755859375,70.25,70.8499984741211,70.62000274658203,4219000.0,56.79632568359375
2012-10-03,70.95999908447266,70.48999786376953,70.77999877929688,70.69999694824219,4276000.0,56.860660552978516
2012-10-04,71.05999755859375,70.69999694824219,70.77999877929688,70.87000274658203,4630500.0,56.99739074707031
2012-10-05,71.38999938964844,70.9000015258789,71.11000061035156,71.0999984741211,5491700.0,57.1823616027832
2012-10-08,71.41000366210938,70.86000061035156,71.0,71.19000244140625,3023600.0,57.25474548339844
2012-10-09,71.47000122070312,71.08000183105469,71.19000244140625,71.11000061035156,4673200.0,57.190391540527344
2012-10-10,71.37000274658203,70.08999633789062,71.18000030517578,70.29000091552734,5150900.0,56.53091049194336
