Date, sentiment
2012-09-07,-0.02200008284967581
2012-09-13,-0.15750445530908053
2012-09-27,-0.9817567132415864
2012-09-28,-0.7682766650999442
2012-10-05,0.991197150707847
2012-10-10,-0.12816536703198778
2012-10-11,-0.4194632551436333
2012-10-16,0.7147258378324213
2012-10-22,-0.3036868909553283
2012-10-23,-0.7669872888465522
2012-10-25,-0.8365954998429244
2012-11-01,-0.556438973801046
2012-11-28,0.44589091843214795
2012-12-06,0.7318339721569498
2012-12-13,0.026655357045253087
2013-01-08,0.23656231677683653
2013-01-16,-0.6012150216426779
2013-01-18,-0.5266551183102068
2013-01-21,0.7402505713750325
2013-01-22,-0.6118945906323285
2013-01-23,0.5656773522344425
2013-02-04,0.10125051087022678
2013-02-22,0.3148058878256257
2013-02-26,-0.6015831255928161
2013-02-27,-0.40993592510844845
2013-03-04,0.18210100781374486
2013-03-05,0.15756302542341905
2013-03-12,-0.6774223177767682
2013-03-14,-0.2958059878586485
2013-03-15,0.36519333618529526
2013-04-08,0.5355230386164622
2013-04-15,-0.0055067508887107755
2013-04-22,-0.9108077541290992
2013-04-23,0.7756031554963138
2013-04-29,-0.6634905144105387
2013-05-09,0.9753975383702982
2013-05-28,0.3067273926043144
2013-06-04,-0.5738343445511489
2013-06-06,0.3695168695465647
2013-06-11,0.5523861396413534
2013-06-12,0.4628222998434586
2013-06-13,0.932253656808432
2013-06-17,-0.8741301912695791
2013-06-18,0.34474236428267907
2013-06-19,0.06260910466524372
2013-06-24,-0.6757472758037497
2013-06-26,-0.417571599567588
2013-07-07,-0.4059999691857962
2013-07-11,-0.7924947642106586
2013-07-18,-0.6932062211316294
2013-07-22,-0.4940141585338813
2013-07-23,0.40842398000629765
2013-07-24,-0.16780239609580527
2013-08-16,0.7287068532598544
2013-08-22,0.941544571691768
2013-08-26,0.6643310348356755
2013-09-03,0.6867127900869189
2013-09-04,0.5672467323478938
2013-09-05,-0.3503925573264923
2013-09-09,0.5249556594405085
2013-09-16,0.3493234685067228
2013-09-18,-0.4815601679155421
2013-09-19,0.12955732491844008
2013-09-20,0.01086175484904972
2013-10-01,-0.8723934689173076
2013-10-02,-0.6455655291507025
2013-10-06,0.7381524169096838
2013-10-08,-0.7842553964353476
2013-10-09,0.11614496493597135
2013-10-21,0.01128049475645554
2013-10-22,-0.3291371025615441
2013-12-12,0.5616641149325654
2014-01-21,0.5427739399613378
2014-01-22,-0.23602222773338064
2014-01-27,0.600554789519465
2014-03-04,0.13744790884733593
2014-03-13,-0.8751152574802836
2014-03-24,-0.6020271431727369
2014-04-09,0.13772953831263934
2014-04-16,-0.7916232474524569
2014-04-21,-0.22142706294476167
2014-04-22,0.26865833820103246
2014-04-25,-0.23600223507060714
2014-05-07,-0.7434268120195486
2014-05-20,0.26623893060291537
2014-05-21,-0.015007526395049762
2014-05-30,0.0729116796313245
2014-06-05,0.3915206363031816
2014-06-12,-0.7376284137403408
2014-06-16,-0.020890178009574267
2014-06-19,-0.1800013423916309
2014-06-26,-0.3331347001758009
2014-07-02,0.7126912037578099
2014-07-03,-0.0821709597654583
2014-07-04,0.1043415557096985
2014-07-08,-0.3682179937183023
2014-07-09,-0.16158504103807947
2014-07-11,-0.2552964259615256
2014-07-14,-0.3482520536314715
2014-07-15,-0.786904869984681
2014-07-17,-0.9191712939859682
2014-07-21,0.6341314125304423
2014-07-22,0.32761821269816827
2014-07-23,0.4711510552098255
2014-08-04,0.9066727579080146
2014-08-07,-0.5641961065147953
2014-08-12,-0.5877189115273362
2014-08-14,-0.6727947187136376
2014-08-27,0.12427131539739955
2014-08-29,-0.453403261323841
2014-09-03,0.2986180034025672
2014-09-16,-0.5583340295394768
2014-09-25,0.2100316008868035
2014-10-03,-0.7391871624163018
2014-10-20,0.3632249791179514
2014-10-21,-0.11067992057662215
2014-10-30,-0.4916988726019551
2014-10-31,-0.3772655015231834
2014-11-06,0.3686104377616355
2014-11-11,0.6225406336880308
2014-11-21,-0.1652939669632959
2014-11-24,-0.0110760620199315
2014-11-26,0.5636008653995372
2014-12-07,-0.6309298274391235
2014-12-08,-0.08951473583374538
2014-12-09,0.5392897011025048
2014-12-10,0.7716917828348069
2014-12-11,0.6093520260462502
2014-12-12,0.8653119402153537
2014-12-30,-0.9966044412704608
2015-01-15,-0.34854817719673326
2015-01-20,-0.18510732837349986
2015-01-26,0.33371838560920347
2015-01-28,-0.11884002670175485
2015-02-06,-0.34969271934470175
2015-02-18,0.128687565193763
2015-02-20,0.3696177416245108
2015-02-25,-0.9153590598313812
2015-03-11,-0.42117721223827465
2015-03-12,-0.16381010434040988
2015-03-13,0.32027659956959986
2015-03-23,-0.7307985683960456
2015-04-01,0.7415858796324282
2015-04-02,-0.13672906413677122
2015-04-07,0.3857694118338604
2015-04-11,0.5580776624746799
2015-04-17,-0.25156580530626416
2015-04-20,-0.6482258766966904
2015-04-21,0.22803012879257645
2015-04-24,-0.2842638486848992
2015-04-27,-0.19658390844223217
2015-05-08,-0.15310050899265182
2015-05-12,0.4662050150610166
2015-05-19,-0.11198697043588524
2015-05-20,0.9420760596702062
2015-05-21,0.6337566441468245
2015-05-22,-0.9205960056296134
2015-05-27,0.6178471798978287
2015-05-28,0.3671666086163701
2015-06-02,0.049691316578349916
2015-06-08,-0.9459444129683968
2015-06-10,0.3067278946203007
2015-06-15,0.3783911324131629
2015-06-16,0.8437087654430997
2015-06-17,0.3801503021923209
2015-07-08,0.9333617680562412
2015-07-10,-0.498901985187505
2015-07-15,0.825366328752519
2015-07-20,-0.1890240518450803
