Date, sentiment
2012-09-04,-0.42525836237881615
2012-09-05,-0.10624795654235847
2012-09-07,-0.3400656817027408
2012-09-10,-0.959337203021617
2012-09-11,0.15516176400499013
2012-09-13,0.14761693504653006
2012-09-14,0.7733722811824051
2012-09-18,-0.2917475129420975
2012-09-19,0.3543248363006373
2012-09-20,-0.10507238508545638
2012-09-21,0.5369106082714424
2012-09-24,-0.39080861762318037
2012-09-25,-0.085167831815125
2012-09-26,-0.11865017126870567
2012-09-27,-0.29899215055825556
2012-10-01,0.2687909135588026
2012-10-02,-0.07969407895843272
2012-10-03,-0.7501819940385019
2012-10-05,0.43352182737900735
2012-10-08,-0.10124063858656637
2012-10-09,0.2046216387269686
2012-10-10,0.006282989323034283
2012-10-11,-0.7034346298672758
2012-10-12,0.08402520816695262
2012-10-15,0.1283905691718441
2012-10-16,-0.24118021474334694
2012-10-17,-0.6208129962195854
2012-10-18,-0.1156837466696412
2012-10-20,-0.5669851297710244
2012-10-23,0.8001119197352453
2012-10-25,0.4903494596079305
2012-10-29,-0.40819040861429784
2012-10-30,-0.28863192956883077
2012-10-31,0.980251649811848
2012-11-01,-0.19250379990787825
2012-11-05,-0.6773358267977699
2012-11-09,0.9727349278627158
2012-11-12,0.399567804428203
2012-11-13,-0.06402100046465276
2012-11-15,-0.4773526297139194
2012-11-16,0.5864497016980987
2012-11-19,-0.15633856648136243
2012-11-20,0.2398658814306982
2012-11-27,-0.6308807918731382
2012-11-28,0.20495725459499722
2012-11-29,0.2738134961990839
2012-11-30,0.9683416612126704
2012-12-03,-0.0684080792917312
2012-12-04,0.14147704876394052
2012-12-05,0.4468909407357288
2012-12-06,0.9847259426657288
2012-12-07,0.916163490252188
2012-12-10,0.2467044291764091
2012-12-11,-0.4824389306224399
2012-12-12,-0.4241700867519849
2012-12-13,0.7360133513743097
2012-12-17,0.929874092285774
2012-12-18,-0.13749108256596676
2012-12-19,0.8568700666018072
2012-12-20,0.6746169017557967
2012-12-24,-0.8761588640516176
2012-12-26,0.18407961142151308
2012-12-27,0.2778723970801125
2012-12-28,-0.7898238042066434
2012-12-29,0.4221403011949621
2012-12-31,-0.07936869097721473
2013-01-01,0.009545702428137348
2013-01-02,0.0964992460141861
2013-01-03,-0.6971940969652406
2013-01-04,0.4157338931652754
2013-01-07,0.5042096901789139
2013-01-08,0.2991090622634365
2013-01-09,-0.09600261571196667
2013-01-10,-0.2626250943073647
2013-01-11,0.22003583539051655
2013-01-16,-0.334166803678722
2013-01-17,-0.1878649518441491
2013-01-18,0.5323824113965087
2013-01-23,0.11339627652016267
2013-01-25,-0.10344384387362493
2013-02-04,0.05520691517454246
2013-02-08,0.26245877929892497
2013-02-09,-0.16094692182070047
2013-02-12,0.3686716116815314
2013-02-13,-0.8714410447366252
2013-02-14,-0.42940089820177085
2013-02-15,-0.7776911339746602
2013-02-18,0.6581191521140608
2013-02-19,0.20241583706524646
2013-02-21,0.18677649111614514
2013-02-22,0.9946324009994318
2013-02-25,0.44132745864233386
2013-02-26,0.1620769468540696
2013-03-04,-0.5624766257079328
2013-03-05,-0.8654028189667264
2013-03-06,0.17536879551019702
2013-03-07,0.40387496374504694
2013-03-08,-0.11418803648067533
2013-03-14,-0.350196275031638
2013-03-15,-0.41887857190398303
2013-03-18,0.9596730177238312
2013-03-19,0.4519084585272215
2013-03-21,-0.44237408099637193
2013-03-22,0.20358912233809126
2013-03-24,-0.4987468729774465
2013-03-25,-0.4082822978760512
2013-03-26,-0.7094790083809281
2013-03-28,-0.6345157329780216
2013-04-01,-0.22016905146776267
2013-04-02,0.3738833846818086
2013-04-05,0.2516624984739345
2013-04-08,0.34794184736006084
2013-04-09,0.3145543695407864
2013-04-10,-0.41682416285192025
2013-04-11,-0.4845957897800249
2013-04-12,-0.19913249137947764
2013-04-15,-0.5302428363344082
2013-04-16,-0.038055905958164604
2013-04-17,-0.3644292261975394
2013-04-19,-0.04180971344846651
2013-04-23,-0.5671635194592877
2013-04-26,-0.5752197837044649
2013-05-02,0.12619983825961123
2013-05-05,-0.4077029946140509
2013-05-06,0.05974467684867124
2013-05-13,0.4939540805417475
2013-05-15,0.5285840167741891
2013-05-17,0.9945899799371662
2013-05-21,0.541563307547966
2013-05-28,-0.5976334353280048
2013-05-29,-0.19378539953795937
2013-05-30,-0.03704131193536475
2013-05-31,0.6154608118427375
2013-06-01,0.5918335527426453
2013-06-03,-0.260579267567556
2013-06-04,0.3592616183195632
2013-06-05,-0.8135068217986731
2013-06-07,0.33240893735165633
2013-06-10,-0.10141842557094216
2013-06-11,0.08699089505185197
2013-06-13,-0.8743087705800565
2013-06-14,0.4775950815453458
2013-06-17,0.4239838963313423
2013-06-20,-0.8789018081384368
2013-06-25,0.32554377399909384
2013-06-28,-0.18793466210737853
2013-07-01,0.045035332315183314
2013-07-02,-0.2252210228901641
2013-07-08,-0.6821402161261567
2013-07-09,0.7580345395819048
2013-07-10,-0.07226314548378854
2013-07-11,-0.19410025142454332
2013-07-16,-0.18174717300039883
2013-07-17,-0.26453712796517315
2013-07-18,0.8124361549771919
2013-07-19,-0.9919817860955138
2013-07-22,-0.4902964601086266
2013-07-25,0.2042066617978351
2013-07-30,-0.06635267881629349
2013-08-06,-0.9518599144322436
2013-08-14,-0.8689220092861221
2013-08-15,-0.2984543087694751
2013-08-19,-0.8083923923132688
2013-08-21,0.34983256327187995
2013-08-26,0.8792211521246536
2013-08-27,-0.9960698881402208
2013-08-28,0.9355682637271414
2013-08-29,-0.6356442879202124
2013-08-30,-0.9624873022538928
