Date, sentiment
2012-09-21,0.019909289503939664
2012-09-24,-0.9153638201307408
2012-10-24,0.9252311686084156
2012-10-25,0.3298423884441886
2012-10-26,0.14399738862561895
2012-11-05,0.9176524953381936
2012-12-13,0.4781132607357146
2013-01-08,0.5148578116584497
2013-01-28,-0.2883090547553182
2013-01-29,0.3232699140798265
2013-02-21,-0.4608003547678319
2013-02-22,0.8124115487031659
2013-02-26,-0.1410512458662303
2013-02-27,0.4827887991598405
2013-03-18,-0.998547026296592
2013-04-12,0.4431133981914857
2013-04-16,-0.04065325385358198
2013-04-22,-0.7086832012294129
2013-05-01,-0.16168610322364008
2013-05-02,0.47070974960548473
2013-05-14,-0.6233947462666645
2013-05-15,0.2598641584178429
2013-06-13,-0.1803503907331632
2013-06-21,-0.2117358366825859
2013-07-09,0.6565851313213384
2013-07-17,0.3087213285050017
2013-07-24,-0.5598101899899871
2013-07-25,0.9235507221202701
2013-08-15,-0.0012408803489054598
2013-09-11,0.9310957127205024
2013-09-16,0.09097366131868545
2013-09-27,-0.09895860964614944
2013-10-02,-0.046184719909883036
2013-10-23,0.557898027007423
2013-10-24,0.6543412238107809
2013-11-22,0.37859535473117534
2013-12-16,0.012264245774518123
2014-01-14,-0.8568175754393372
2014-02-03,0.5056799524905948
2014-02-04,0.3657771169076618
2014-04-09,-0.5890635875023529
2014-04-30,0.8439887158087402
2014-05-14,0.06560285976481818
2014-06-02,-0.16428427680329286
2014-06-20,0.2776898459215835
2014-06-30,0.9202323108173408
2014-07-08,-0.7368674429110651
2014-07-24,-0.3447857998970809
2014-07-25,0.151331928234963
2014-07-28,-0.3791025710121008
2014-07-29,-0.1467507698691921
2014-09-08,-0.775691822584698
2014-09-11,-0.6922331835519415
2014-09-21,0.9615633584016512
2014-10-04,0.5615797790614643
2014-10-07,0.9427311060942865
2014-11-03,0.21677176104466933
2014-11-04,-0.7441381884884068
2014-11-10,0.06257814382450255
2015-01-13,0.9279198415167031
2015-01-26,0.46913302297159
2015-01-27,-0.7243395888165706
2015-01-28,0.018989971385684406
2015-02-23,0.007131699613128761
2015-03-06,0.8855434927022009
2015-04-21,-0.6072655425268292
2015-04-28,0.06425709417265257
2015-04-29,-0.9216966423010085
2015-05-12,0.635236235319212
2015-05-18,0.5813696431133235
2015-06-04,0.9866124057419872
2015-06-22,0.8906291743498174
2015-07-14,-0.36725441197131947
2015-07-28,0.2391600574997077
2015-07-29,-0.12542901796715722
2015-09-15,-0.07845070102497931
2015-09-25,-0.9449909344779605
2015-10-09,0.12081870570168479
2015-10-27,0.7120431988636641
2015-10-28,0.09078066156009015
2015-12-08,0.24738934563111115
2016-01-12,-0.6862764600415188
2016-01-25,-0.3910672788371037
2016-02-02,0.3001935199707901
2016-02-03,-0.8830458098077643
2016-03-14,0.27907466668141234
2016-04-26,-0.7691878580752538
2016-04-27,0.6145465982636801
2016-04-28,0.8379383304159218
2016-05-02,0.08507982529355608
2016-05-03,-0.9063142567311052
2016-05-10,-0.08603564041910139
2016-05-17,0.7042740225726112
2016-06-22,-0.5237134202670062
2016-07-12,0.28952377520414085
2016-07-27,0.796650495582093
2016-07-28,-0.10386551442733416
2016-08-03,-0.854587393880657
2016-08-10,-0.7834706732035506
2016-08-16,0.23226590610142986
2016-08-22,-0.6406562575090609
2016-08-25,0.42328065040856605
2016-09-22,-0.8361080946336847
2016-10-05,-0.7418919137636881
2016-10-11,-0.3984912386436428
2016-10-13,0.217608883775807
2016-10-24,-0.10195031812819266
2016-10-26,-0.13825143993792866
2016-10-27,0.05818282055429491
