Date, sentiment
2012-09-04,0.03910146701364603
2012-09-07,-0.4436531526963718
2012-09-10,-0.8135440847983404
2012-09-11,0.5858938002519134
2012-09-13,-0.6267194580335478
2012-09-17,-0.4774310374805759
2012-09-19,-0.01925788029077337
2012-09-20,-0.8202940193890722
2012-09-21,-0.2474929709013549
2012-09-24,-0.10630461511284506
2012-10-03,0.1821843940116572
2012-10-10,-0.019145942864662317
2012-10-11,0.4987673774795278
2012-10-14,-0.08367760197691476
2012-10-16,-0.19891523981474502
2012-10-21,0.8627523078173289
2012-10-24,0.6750180578286871
2012-10-29,0.5007228971395968
2012-11-06,0.4538708791316999
2012-11-08,-0.7396481560588275
2012-11-13,0.013001148474718338
2012-11-15,0.6588778690996213
2012-11-19,-0.5858233986037504
2012-11-20,0.1578219645008571
2012-11-26,-0.9154918559124224
2012-12-01,-0.14515792359335267
2012-12-02,-0.3156823173043544
2012-12-03,-0.426567222132434
2012-12-04,0.7750071560083096
2012-12-10,0.5609318629164344
2012-12-11,0.1568675162519737
2012-12-12,0.9935697527959764
2012-12-13,-0.7473720923830862
2012-12-14,0.4173851165087228
2012-12-17,0.4840225848317013
2012-12-21,-0.32630157546427185
2012-12-28,-0.02094017352667854
2012-12-31,0.16925409352091525
2013-01-04,0.7366431235906831
2013-01-09,-0.4757343856429313
2013-01-14,0.5445220588012827
2013-01-24,-0.4994085892700067
2013-01-28,-0.3926756383356629
2013-02-01,0.5613088960113556
2013-02-03,0.003245577762420737
2013-02-04,-0.05421850101437675
2013-02-07,0.30678503496629594
2013-02-08,0.2977082404440514
2013-02-12,-0.7136443319486718
2013-02-17,0.9287280561711412
2013-02-18,0.18874814371972534
2013-02-24,-0.5442549725528436
2013-03-02,-0.7395110549107693
2013-03-05,-0.004909712242567643
2013-03-06,-0.5630583528755992
2013-03-08,0.6601024051538715
2013-03-14,0.03600759981502377
2013-03-16,-0.4674847303690375
2013-03-20,0.9130236551864692
2013-03-22,0.9158746962734704
2013-03-25,0.32970302612215774
2013-03-28,-0.13431741399055208
2013-04-01,0.3303287121024301
2013-04-05,-0.6221154110574927
2013-04-08,-0.3793903307812281
2013-04-09,-0.42124842630101067
2013-04-12,0.7622125904974957
2013-04-15,-0.11462403384714126
2013-04-16,0.3370100411849657
2013-04-17,0.054670003189810634
2013-04-18,0.6860854256464329
2013-04-22,0.01989261123571517
2013-04-24,-0.2844803203766846
2013-04-25,0.4008995164362171
2013-04-26,0.482173591694921
2013-04-29,0.6310467523805674
2013-04-30,0.36821349465815073
2013-05-06,-0.6021743923953954
2013-05-07,0.3280892281090799
2013-05-09,0.4605552378204202
2013-05-10,-0.5812295995939956
2013-05-13,-0.37901463236989774
2013-05-14,-0.4674303772546742
2013-05-15,0.6611790882530235
2013-05-16,-0.6048794270029603
2013-05-17,-0.5124244308902155
2013-05-21,-0.28631186677066456
2013-05-24,-0.368629501835487
2013-05-28,-0.7331082008357162
2013-05-30,-0.4829677625455859
2013-06-02,-0.8437490043930254
2013-06-04,-0.3361561982912269
2013-06-06,0.0389741391603714
2013-06-11,0.3942274557395236
2013-06-13,0.20266527986977678
2013-06-14,0.049806234795590244
2013-06-19,-0.14313388007602526
2013-06-24,0.9196223571232828
2013-06-27,0.570509909056929
2013-06-28,-0.10104089281484332
2013-07-01,-0.9654528291689076
2013-07-04,-0.9333569179954276
2013-07-05,0.32714271038981546
2013-07-07,0.7577869749531452
2013-07-10,-0.052150715601208215
2013-07-14,0.954190000953642
2013-07-26,0.4469283850589911
2013-08-07,-0.060662335811532575
2013-08-11,0.8852005212916745
2013-08-29,0.19903288323859905
2013-09-03,0.20208859250141972
2013-09-04,0.6505397314241117
2013-09-10,-0.6822262442519578
2013-09-11,0.022105010656215285
2013-10-01,0.8943862102575546
2013-11-11,0.9059005271113848
2013-12-14,0.4852327624620294
2014-01-21,0.5465668468781051
2014-02-07,-0.7882841924516475
2014-02-17,-0.006797005470604356
2014-03-26,0.7219518528987736
2014-05-02,-0.7948197161586891
2014-06-23,-0.2582485017590821
2014-06-26,0.5263071275961075
2014-09-30,-0.25840305019885323
2014-10-20,0.9919276117494308
2014-11-05,0.4234788121752315
2014-11-10,0.3155331203022038
2014-11-14,0.15604552831421326
2014-11-23,-0.3238535450622766
2014-11-24,0.7117819009017257
2014-12-15,-0.3514473103058451
2014-12-19,-0.3905084171459701
2015-02-02,-0.823795694717135
2015-02-04,0.3829095261943737
2015-02-20,0.6106223016386507
2015-02-23,0.4451444898418686
2015-03-02,0.3228584972593602
2015-03-13,0.3895346341067168
2015-03-19,0.6502540461780564
2015-03-20,-0.09980365055451323
2015-03-23,0.7131861615768341
2015-03-27,-0.06273431098090643
2015-04-07,-0.2877683063789922
2015-04-10,-0.4567274696368584
2015-04-14,-0.8942200441000723
2015-05-10,0.9840495888184108
2015-05-11,0.32825996589429
2015-06-02,-0.6448628503510854
2015-06-11,0.8795329085436945
2015-06-18,0.14305994791130588
2015-06-26,0.7979977998655081
2015-07-09,0.8188903045828333
2015-07-14,-0.9101282329504804
2015-07-20,0.8669012053453629
2015-07-27,-0.4237318621496924
2015-08-03,0.473286559164031
2015-08-10,0.9312461631979174
2015-08-12,-0.22431865011374713
2015-08-13,0.9259133461794589
2015-08-28,0.8579900223247303
2015-09-01,-0.7902390340527785
2015-09-02,-0.5636351708028791
2015-09-16,0.03300979139090199
2015-09-30,0.6933680260368777
2015-10-09,0.6444209504612606
2015-10-13,-0.930241639020188
2015-10-26,0.1839694201023512
2015-10-30,0.6026916783471212
2015-11-02,-0.6348270633256274
