Date, sentiment
2014-01-30,-0.1030842356690478
2014-05-12,0.18743612674205967
2014-05-14,0.12363159039362892
2014-05-20,0.5624307241871815
2014-05-21,-0.3435603558130669
2014-05-22,0.376670602538681
2014-05-28,0.3997842269130791
2014-06-16,0.5259801970099491
2014-07-01,0.6056772190817934
2014-08-08,-0.3779707002679178
2014-08-13,-0.0058502003223914745
2014-08-14,-0.6718060538282093
2014-08-15,-0.14297919389651828
2014-08-27,0.3129052680365427
2014-09-18,0.2963168797897655
2014-09-19,-0.5809047281453776
2014-10-13,-0.934309173444376
2014-11-10,0.6597812365438247
2014-11-12,-0.23452750584603746
2014-11-16,0.3811501738355712
2014-11-17,-0.03247367705673529
2014-11-21,-0.37674766464415455
2014-12-02,-0.8569934936630259
2014-12-03,-0.7719353399150348
2014-12-09,0.8755641265202401
2014-12-15,-0.4965853451824688
2014-12-26,0.7717144740553294
2015-01-02,-0.5612517759241995
2015-01-09,-0.7650246828214833
2015-01-29,-0.8982510393915991
2015-02-09,-0.3053905114218236
2015-02-17,-0.8592467402399595
2015-02-18,-0.13575222273117027
2015-03-02,0.9707366723836248
2015-03-03,0.22552455921957848
2015-03-05,0.8525333141268263
2015-03-06,0.12739283134347712
2015-03-17,-0.965999564259852
2015-04-07,0.9044844305194424
2015-04-08,0.6057111596726945
2015-04-15,-0.8433436679567965
2015-04-27,0.5475136819086222
2015-05-07,-0.3214147568025294
2015-05-08,0.23360346155236988
2015-05-12,0.6468645762193754
2015-05-14,0.9415627551154642
2015-05-15,-0.1664445937438288
2015-06-05,-0.8561710265526781
2015-06-16,-0.5844783756139089
2015-06-26,0.5792780052572408
2015-07-08,-0.9472472946701684
2015-07-09,-0.1224956513965174
2015-07-20,-0.8969513535141898
2015-07-27,0.9223187948385339
2015-08-06,-0.4651073082180299
2015-08-07,0.09664686253919264
2015-08-10,0.4692703718070241
2015-08-11,-0.26081606362312626
2015-08-20,-0.0924808691939707
2015-08-24,-0.8138064460179208
2015-08-25,-0.13921422904929862
2015-08-31,0.6895415482318188
2015-09-04,0.04348026979695874
2015-09-08,-0.5747797579862768
2015-09-16,-0.8451309753992975
2015-10-01,-0.8557085087795024
2015-10-12,0.09811544327998868
2015-10-14,-0.3435664163360419
2015-10-19,-0.9427617882176152
2015-11-05,-0.5328268797125211
2015-11-06,-0.4914442540820572
2015-11-11,0.672379930133421
2015-11-12,0.004654629420751899
2015-11-13,-0.4224174967829244
2015-11-15,-0.4122595423334015
2015-11-16,-0.11518549601572459
2015-12-17,-0.7094163092062287
2015-12-25,-0.3668394654180398
2016-01-04,0.2923873186075878
2016-01-07,-0.6221423221813793
2016-01-18,-0.7876365410582059
2016-01-20,-0.7050766972943852
2016-01-22,0.18559645188699614
2016-01-28,0.5300387748153115
2016-02-16,-0.52379615157928
2016-02-29,-0.4881986470368254
2016-03-01,-0.5289764648004698
2016-04-04,0.2801291978758371
2016-04-22,-0.9361247970694756
2016-05-02,-0.8385601355474008
2016-05-08,0.95412961265388
2016-05-09,-0.06378900364884582
2016-05-11,-0.59656645977255
2016-06-02,-0.938756407415596
2016-06-06,-0.9771727360500526
2016-06-07,0.03431915744049363
2016-06-08,-0.9826223622576912
2016-06-20,-0.7032882295501786
2016-06-29,-0.2434194591433241
2016-07-01,-0.4183562907886227
2016-08-02,-0.5384331878201345
2016-08-09,-0.4266865027546847
2016-08-10,0.021802941811856085
2016-10-05,0.7916900780410356
2016-10-10,0.3999510204163947
2016-10-20,0.905963086458826
2016-10-28,0.7655360242739557
