Date, sentiment
2012-11-13,0.6982763210527528
2012-11-14,0.1682084308417744
2012-11-15,0.6462295406971228
2012-11-16,0.2916033829127207
2012-12-04,-0.21220558601353545
2013-02-05,-0.1360793210742668
2013-02-06,0.449997491132092
2013-02-08,-0.2222946749607604
2013-03-06,-0.9687874666350744
2013-03-20,-0.5141968575286708
2013-03-28,-0.6857748900256622
2013-04-29,0.7541949943185957
2013-05-14,0.4308519067381342
2013-05-15,-0.4241811919840417
2013-05-20,-0.3030018481610358
2013-07-08,-0.7480943619364608
2013-07-12,0.48254916381169277
2013-07-29,0.3348678988542242
2013-08-13,0.4019205653013447
2013-08-14,-0.1464494481349288
2013-08-19,0.8035802355591932
2013-08-20,-0.8281637748462811
2013-08-30,-0.9047867608609512
2013-09-27,0.5342399315358268
2013-09-30,0.4838299300948568
2013-10-28,0.007613395104453025
2013-10-29,0.32260113854382944
2013-11-12,-0.9317182116873864
2013-11-13,0.10018203854675237
2013-11-14,-0.36058518442836696
2013-12-27,0.6075439341483662
2014-01-08,-0.2748493492935027
2014-02-11,0.03818019716723087
2014-02-12,-0.8787313474465364
2014-05-13,0.3322671637227952
2014-05-15,0.9823332160003764
2014-08-05,-0.4338709944658028
2014-08-12,-0.6611235372797217
2014-08-13,-0.6362026756908552
2014-10-15,0.4801485912901074
2014-11-11,0.5195001926257361
2014-11-12,0.06534178046997696
2014-11-14,-0.03102929547342914
2014-11-19,0.16249069953456766
2014-11-20,-0.7683580661388913
2015-02-04,-0.6174996041017877
2015-02-08,-0.6476631518050888
2015-02-09,-0.12987050153228874
2015-02-25,-0.04638480682605528
2015-02-27,-0.23833651226271854
2015-03-16,-0.6604500765307835
2015-04-08,0.5845154644251835
2015-05-07,-0.6202694725272908
2015-05-12,-0.3771805370775765
2015-05-13,-0.048016594732074314
2015-05-20,0.5333290783259834
2015-05-22,-0.8046101606943483
2015-07-07,-0.5829233551919304
2015-07-15,-0.4276222412663873
2015-08-11,0.2422700080078224
2015-08-12,-0.1239976383713408
2015-08-13,-0.8856714605990268
2015-08-25,0.8519256171184371
2015-08-31,0.3776512667177154
2015-09-01,0.12323848846310748
2015-09-09,-0.15447206210481745
2015-09-21,0.9519968969402288
2015-10-27,0.9979130590198536
2015-11-10,-0.04921920529002244
2015-11-11,-0.23318710052369984
2015-11-12,-0.4300414901524177
2015-11-13,-0.6461658628597544
2015-11-25,0.4133897555825048
2016-02-16,-0.5036545906364114
2016-02-23,-0.8730787400707334
2016-02-24,0.39297524944762874
2016-02-25,-0.07144881594223772
2016-05-02,-0.8620397715569033
2016-05-10,0.005005142040436894
2016-05-11,-0.7706867723685977
2016-05-12,-0.1009557230230642
2016-05-23,0.35951122535698765
2016-06-02,-0.06155373722144985
2016-07-01,-0.02912969061339332
2016-07-25,-0.995809519880298
2016-08-02,0.6536774093350171
2016-08-16,0.2365726846466232
2016-08-17,-0.5997979868284835
2016-08-18,-0.13962644090981202
2016-08-19,-0.011480612029806323
2016-08-29,0.8815402054492769
2016-09-13,0.18168135130894547
2016-09-27,0.6351770514230369
2016-10-03,0.06192663763917961
